partition,elements,neighboring_ranks,max_mpi_faces_per_neighboring_rank,interior_elements,mpi_elements,mpi_faces,mpi_dr_faces,dynamic_rupture_faces,free_surface_faces,transparent_faces
94,7826,12,266,6596,1230,1676,0,0,0,0
95,7755,18,209,6496,1259,1580,0,0,0,0
96,7782,13,238,6591,1191,1554,0,0,0,0
97,7783,14,241,6416,1367,1800,0,0,0,0
98,7769,15,258,6481,1288,1688,0,0,0,0
99,7781,21,201,6471,1310,1728,0,0,0,0
100,7800,15,288,6464,1336,1752,0,0,0,0
101,7785,18,288,6450,1335,1702,0,0,0,0
102,7743,19,208,6454,1289,1634,0,0,0,0
103,7782,16,312,6414,1368,1754,0,0,0,0
104,7782,16,312,6513,1269,1646,0,0,0,0
105,7750,14,222,6455,1295,1654,0,0,0,0
106,7791,15,240,6564,1227,1590,0,0,0,0
107,7791,15,259,6550,1241,1620,0,0,0,0
108,7783,15,229,6546,1237,1666,0,0,0,0
109,7781,16,322,6481,1300,1664,0,0,0,0
110,7780,16,322,6363,1417,1820,0,0,0,0
111,7790,17,283,6511,1279,1634,0,0,0,0
112,7785,17,315,6441,1344,1794,0,0,0,0
113,7780,12,315,6554,1226,1598,0,0,0,0
114,7801,14,257,6540,1261,1656,0,0,0,0
115,7775,16,308,6541,1234,1570,0,0,0,0
116,7784,17,308,6483,1301,1684,0,0,0,0
117,7785,14,226,6553,1232,1622,0,0,0,0
118,7768,16,233,6482,1286,1722,0,0,0,0
119,7782,16,257,6442,1340,1758,0,0,0,0
120,7752,17,341,6302,1450,1870,0,0,0,0
121,7760,13,341,6546,1214,1596,0,0,0,0
122,7759,13,195,6583,1176,1540,0,0,0,0
123,7751,12,225,6557,1194,1494,0,0,0,0
124,7835,17,281,6594,1241,1622,0,0,0,0
125,7789,17,293,6392,1397,1754,0,0,0,0
126,7810,16,277,6551,1259,1660,0,0,0,0
127,7767,11,293,6562,1205,1548,0,0,0,0
128,7787,12,289,6623,1164,1566,0,0,0,0
129,7797,16,286,6500,1297,1700,0,0,0,0
130,7785,16,277,6488,1297,1718,0,0,0,0
131,7772,17,224,6559,1213,1566,0,0,0,0
132,7783,19,320,6414,1369,1830,0,0,0,0
133,7765,17,226,6534,1231,1600,0,0,0,0
134,7700,16,320,6519,1181,1516,0,0,0,0
135,7778,14,290,6521,1257,1616,0,0,0,0
136,7852,19,290,6583,1269,1696,0,0,0,0
137,7813,17,256,6504,1309,1652,0,0,0,0
138,7782,14,226,6573,1209,1528,0,0,0,0
139,7805,17,244,6541,1264,1646,0,0,0,0
140,7747,16,210,6538,1209,1572,0,0,0,0
141,7724,14,214,6464,1260,1608,0,0,0,0
142,7837,16,243,6627,1210,1616,0,0,0,0
143,7777,16,244,6511,1266,1588,0,0,0,0
144,7761,19,215,6427,1334,1742,0,0,0,0
145,7753,14,330,6489,1264,1636,0,0,0,0
146,7803,14,260,6638,1165,1584,0,0,0,0
147,7753,11,258,6675,1078,1332,0,0,0,316
148,7791,13,320,6514,1277,1628,0,0,0,0
149,7741,17,320,6475,1266,1596,0,0,0,0
150,7781,16,222,6588,1193,1584,0,0,0,0
151,7797,13,238,6538,1259,1596,0,0,0,0
152,7830,17,238,6540,1290,1634,0,0,0,0
153,7790,12,242,6600,1190,1524,0,0,0,182
154,7730,14,301,6553,1177,1542,0,0,0,0
155,7734,11,301,6669,1065,1283,0,0,0,329
156,7759,16,239,6520,1239,1528,0,0,0,0
157,7827,14,332,6595,1232,1600,0,0,0,0
158,7755,16,270,6410,1345,1692,0,0,0,0
159,7787,18,395,6370,1417,1813,0,0,0,57
160,7776,17,395,6487,1289,1668,0,0,0,0
161,7772,18,255,6468,1304,1672,0,0,0,0
162,7778,21,429,6314,1464,1964,0,0,0,0
163,7747,16,250,6477,1270,1608,0,0,0,0
164,7735,14,332,6430,1305,1678,0,0,0,0
165,7803,10,225,6754,1049,1367,0,0,0,217
166,7769,10,336,6840,929,1230,0,0,0,368
167,7787,14,429,6470,1317,1746,0,0,0,0
168,7809,16,251,6537,1272,1696,0,0,0,0
169,7741,17,271,6402,1339,1714,0,0,0,0
170,7753,15,271,6571,1182,1586,0,0,0,0
171,7833,16,223,6566,1267,1662,0,0,0,0
172,7774,14,274,6579,1195,1550,0,0,0,0
173,7764,17,274,6442,1322,1708,0,0,0,0
174,7765,12,284,6656,1109,1383,0,0,0,285
175,7761,12,316,6571,1190,1503,0,0,0,135
176,7773,11,316,6672,1101,1399,0,0,0,187
177,7798,13,299,6509,1289,1616,0,0,0,60
178,7786,15,246,6550,1236,1626,0,0,0,0
179,7770,13,223,6571,1199,1580,0,0,0,0
180,7762,16,204,6567,1195,1544,0,0,0,0
181,7751,15,264,6523,1228,1540,0,0,0,0
182,7799,16,264,6534,1265,1678,0,0,0,0
183,7789,15,275,6531,1258,1640,0,0,0,0
184,7818,14,320,6557,1261,1594,0,0,0,0
185,7767,15,320,6523,1244,1694,0,0,0,0
186,7764,11,257,6745,1019,1254,0,0,0,298
187,7773,11,315,6664,1109,1408,0,0,0,118
188,7848,11,315,6716,1132,1485,0,0,0,145
189,7774,13,257,6488,1286,1634,0,0,0,22
190,7779,11,353,6592,1187,1546,0,0,0,0
191,7762,12,353,6711,1051,1383,0,0,0,309
192,7769,17,165,6534,1235,1500,0,0,0,0
193,7841,16,251,6666,1175,1524,0,0,0,0
194,7657,18,249,6285,1372,1712,0,0,0,0
195,7722,17,330,6433,1289,1660,0,0,0,0
196,7829,22,222,6483,1346,1706,0,0,0,0
197,7757,19,330,6454,1303,1594,0,0,0,0
198,7741,13,211,6732,1009,1120,0,0,450,0
199,7786,18,205,6529,1257,1572,0,0,0,0
200,7831,17,205,6609,1222,1548,0,0,0,0
201,7812,8,270,6902,910,1034,0,0,422,0
202,7741,8,270,6763,978,1075,0,0,441,0
203,7782,7,245,6839,943,1073,0,0,461,0
204,7793,21,266,6485,1308,1686,0,0,0,0
205,7775,24,346,6189,1586,1980,0,0,0,0
206,7770,11,346,6561,1209,1580,0,0,0,0
207,7824,17,258,6535,1289,1652,0,0,0,0
208,7760,15,215,6464,1296,1638,0,0,0,0
209,7713,18,258,6477,1236,1524,0,0,0,0
210,7769,16,258,6474,1295,1688,0,0,0,0
211,7835,13,228,6655,1180,1560,0,0,0,0
212,7746,17,266,6421,1325,1674,0,0,0,0
213,7784,18,222,6522,1262,1640,0,0,0,0
214,7750,18,281,6326,1424,1802,0,0,0,0
215,7830,14,281,6687,1143,1486,0,0,0,0
216,7779,22,215,6413,1366,1680,0,0,0,0
217,7782,7,275,6913,869,985,0,0,445,0
218,7780,9,275,6779,1001,1126,0,0,584,0
219,7730,13,263,6515,1215,1347,0,0,261,0
220,7777,10,266,6801,976,1072,0,0,430,0
221,7818,12,266,6754,1064,1224,0,0,334,0
222,7730,14,307,6291,1439,1641,0,0,213,0
223,7792,9,307,6868,924,1035,0,0,445,0
224,7762,8,269,6797,965,1081,0,0,537,0
225,7806,12,324,6661,1145,1360,0,0,284,0
226,7756,8,269,6787,969,1068,0,0,418,0
227,7731,8,176,6871,860,953,0,0,535,0
228,7826,10,171,6882,944,1047,0,0,483,0
229,7759,8,251,6866,893,989,0,0,507,0
230,7731,9,251,6765,966,1089,0,0,409,0
231,7766,16,293,6591,1175,1340,0,0,350,0
232,7735,10,247,6678,1057,1160,0,0,408,0
233,7746,9,293,6884,862,954,0,0,564,0
234,7761,11,250,6791,970,1068,0,0,432,0
235,7751,8,250,6871,880,970,0,0,578,0
236,7804,12,212,6810,994,1129,0,0,333,0
237,7784,13,279,6616,1168,1334,0,0,296,0
238,7815,8,232,6866,949,1055,0,0,489,0
239,7689,12,271,6694,995,1121,0,0,399,0
240,7829,10,252,6873,956,1088,0,0,434,0
241,7779,7,218,6886,893,981,0,0,485,0
242,7772,12,265,6767,1005,1139,0,0,503,0
243,7738,10,230,6878,860,960,0,0,492,0
244,7758,20,308,6381,1377,1724,0,0,0,0
245,7817,19,308,6334,1483,1779,0,0,45,0
246,7762,7,336,6872,890,1018,0,0,454,0
247,7738,16,336,6484,1254,1440,0,0,266,0
248,7790,10,301,6913,877,975,0,0,519,0
249,7804,7,221,6901,903,1006,0,0,450,0
250,7816,8,272,6954,862,969,0,0,477,0
251,7681,17,240,6329,1352,1589,0,0,337,0
252,7746,12,265,6692,1054,1139,0,0,385,0
253,7745,9,286,6805,940,1032,0,0,564,0
254,7823,14,286,6792,1031,1177,0,0,287,0
255,7774,10,230,6928,846,954,0,0,488,0
256,7824,8,180,6947,877,1010,0,0,458,0
257,7779,23,195,6368,1411,1722,0,0,0,0
258,7719,9,336,6730,989,1083,0,0,437,0
259,7744,12,275,6722,1022,1123,0,0,411,0
260,7785,7,275,6933,852,934,0,0,472,0
261,7773,10,271,6880,893,1009,0,0,405,0
262,7814,9,309,6947,867,969,0,0,513,0
263,7742,9,309,6690,1052,1149,0,0,467,0
264,7786,14,313,6522,1264,1642,0,0,0,0
265,7776,15,291,6385,1391,1752,0,0,0,0
266,7783,16,313,6405,1378,1784,0,0,0,0
267,7769,16,248,6504,1265,1640,0,0,0,0
268,7768,16,291,6511,1257,1630,0,0,0,0
269,7782,15,322,6519,1263,1644,0,0,0,0
270,7792,19,293,6428,1364,1752,0,0,0,0
271,7781,11,300,6502,1279,1626,0,0,0,0
272,7794,20,300,6502,1292,1606,0,0,0,0
273,7780,17,291,6469,1311,1692,0,0,0,0
274,7775,13,274,6531,1244,1642,0,0,0,0
275,7770,15,274,6583,1187,1536,0,0,0,0
276,7792,10,336,6679,1113,1260,0,0,336,0
277,7788,9,360,6800,988,1130,0,0,454,0
278,7755,13,360,6561,1194,1343,0,0,319,0
279,7718,13,321,6591,1127,1251,0,0,411,0
280,7752,10,283,6732,1020,1124,0,0,422,0
281,7792,7,283,6985,807,912,0,0,504,0
282,7794,17,264,6374,1420,1812,0,0,0,0
283,7771,17,244,6530,1241,1578,0,0,0,0
284,7727,16,264,6489,1238,1568,0,0,0,0
285,7787,18,239,6492,1295,1652,0,0,0,0
286,7853,16,300,6643,1210,1590,0,0,0,0
287,7731,22,300,6403,1328,1632,0,0,0,0
288,7757,10,207,6860,897,991,0,0,497,0
289,7813,7,317,6934,879,987,0,0,443,0
290,7748,9,317,6708,1040,1137,0,0,437,0
291,7822,10,190,6945,877,992,0,0,474,0
292,7686,19,335,6215,1471,1735,0,0,9,0
293,7767,20,335,6382,1385,1724,0,0,0,0
294,7741,10,235,6779,962,1065,0,0,383,0
295,7750,9,275,6770,980,1108,0,0,436,0
296,7788,8,207,6900,888,993,0,0,457,0
297,7805,18,262,6567,1238,1576,0,0,0,0
298,7710,17,318,6352,1358,1700,0,0,0,0
299,7762,20,318,6462,1300,1606,0,0,0,0
300,7779,8,171,6925,854,940,0,0,404,0
301,7738,11,276,6783,955,1047,0,0,501,0
302,7828,15,276,6644,1184,1362,0,0,240,0
303,7784,9,257,6674,1110,1286,0,0,310,0
304,7726,9,302,6779,947,1054,0,0,510,0
305,7747,12,226,6758,989,1093,0,0,371,0
306,7752,10,223,6716,1036,1158,0,0,398,0
307,7735,8,223,6866,869,972,0,0,610,0
308,7802,8,275,6884,918,1015,0,0,399,0
309,7760,8,215,6890,870,959,0,0,489,0
310,7760,10,229,6799,961,1086,0,0,366,0
311,7738,9,229,6826,912,991,0,0,431,0
312,7831,11,326,6610,1221,1412,0,0,278,0
313,7806,14,255,6557,1249,1628,0,0,0,0
314,7737,17,255,6376,1361,1644,0,0,0,0
315,7750,9,262,6796,954,1037,0,0,431,0
316,7742,9,346,6766,976,1085,0,0,469,0
317,7770,9,262,6826,944,1062,0,0,388,0
318,7748,7,232,6816,932,1005,0,0,507,0
319,7843,18,248,6625,1218,1622,0,0,0,0
320,7822,16,211,6460,1362,1629,0,0,81,0
321,7776,10,314,6811,965,1108,0,0,422,0
322,7681,11,326,6616,1065,1174,0,0,432,0
323,7787,10,212,6875,912,1030,0,0,384,0
324,7773,5,369,6876,897,979,0,0,527,0
325,7800,18,211,6523,1277,1586,0,0,0,0
326,7723,12,369,6545,1178,1300,0,0,322,0
327,7704,19,221,6318,1386,1686,0,0,0,0
328,7784,21,299,6464,1320,1646,0,0,0,0
329,7825,20,299,6487,1338,1704,0,0,0,0
330,7779,9,215,6918,861,946,0,0,508,0
331,7813,10,259,6805,1008,1143,0,0,393,0
332,7772,9,259,6755,1017,1142,0,0,432,0
333,7803,9,229,6951,852,964,0,0,436,0
334,7757,8,202,6840,917,995,0,0,473,0
335,7815,8,228,6853,962,1063,0,0,477,0
336,7788,20,255,6354,1434,1752,0,0,0,0
337,7797,14,283,6577,1220,1596,0,0,0,0
338,7716,22,283,6288,1428,1754,0,0,0,0
339,7765,15,285,6509,1256,1644,0,0,0,0
340,7768,17,206,6534,1234,1626,0,0,0,0
341,7792,18,275,6519,1273,1676,0,0,0,0
342,7728,9,307,6765,963,1055,0,0,523,0
343,7799,8,313,6796,1003,1108,0,0,560,0
344,7834,9,313,6877,957,1098,0,0,366,0
345,7792,8,330,6872,920,1038,0,0,502,0
346,7752,10,224,6813,939,1062,0,0,490,0
347,7743,8,330,6638,1105,1208,0,0,364,0
348,7804,14,359,6615,1189,1364,0,0,396,0
349,7748,7,359,6862,886,962,0,0,438,0
350,7754,8,192,6834,920,1024,0,0,452,0
351,7714,12,262,6672,1042,1141,0,0,379,0
352,7769,10,206,6862,907,996,0,0,406,0
353,7801,9,262,6931,870,984,0,0,424,0
354,7819,18,207,6535,1284,1638,0,0,0,0
355,7788,19,222,6526,1262,1676,0,0,0,0
356,7764,17,286,6494,1270,1586,0,0,0,0
357,7770,15,285,6503,1267,1646,0,0,0,0
358,7854,17,280,6482,1372,1669,0,0,155,0
359,7789,8,293,6851,938,1061,0,0,455,0
360,7768,10,257,6760,1008,1152,0,0,372,0
361,7749,10,320,6641,1108,1220,0,0,390,0
362,7777,8,320,6820,957,1045,0,0,429,0
363,7793,18,316,6511,1282,1680,0,0,0,0
364,7789,16,339,6499,1290,1684,0,0,0,0
365,7807,18,339,6458,1349,1672,0,0,0,0
366,7732,9,274,6740,992,1107,0,0,399,0
367,7816,7,341,6947,869,986,0,0,516,0
368,7773,12,341,6612,1161,1314,0,0,358,0
369,7760,11,293,6775,985,1080,0,0,404,0
370,7745,8,210,6807,938,1029,0,0,459,0
371,7776,11,212,6760,1016,1131,0,0,417,0
372,7765,17,278,6471,1294,1594,0,0,0,0
373,7769,13,358,6572,1197,1530,0,0,0,0
374,7756,22,358,6129,1627,2084,0,0,0,0
375,7791,8,271,6787,1004,1107,0,0,511,0
376,7793,8,234,6867,926,1054,0,0,468,0
377,7825,24,243,6340,1485,1774,0,0,0,0
378,7791,11,265,6836,955,1071,0,0,465,0
379,7792,11,346,6741,1051,1185,0,0,391,0
380,7749,8,278,6892,857,943,0,0,481,0
381,7800,8,229,6898,902,1020,0,0,482,0
382,7827,12,297,6887,940,1053,0,0,393,0
383,7737,7,297,6821,916,1036,0,0,416,0
384,7825,23,230,6583,1242,1590,0,0,0,0
385,7721,15,307,6426,1295,1596,0,0,0,0
386,7825,16,307,6538,1287,1654,0,0,0,0
387,7814,21,292,6600,1214,1518,0,0,0,0
388,7739,14,219,6480,1259,1568,0,0,0,0
389,7764,17,242,6575,1189,1518,0,0,0,0
390,7760,11,329,6678,1082,1220,0,0,464,0
391,7746,10,329,6754,992,1092,0,0,374,0
392,7787,9,263,6854,933,1061,0,0,477,0
393,7721,17,232,6458,1263,1600,0,0,0,0
394,7788,16,292,6460,1328,1708,0,0,0,0
395,7828,22,210,6391,1437,1786,0,0,224,0
396,7775,17,215,6553,1222,1516,0,0,0,0
397,7753,22,240,6350,1403,1730,0,0,0,0
398,7783,14,338,6502,1281,1694,0,0,0,0
399,7815,23,286,6515,1300,1636,0,0,0,0
400,7774,16,231,6517,1257,1602,0,0,0,0
401,7773,17,299,6375,1398,1748,0,0,0,0
402,7751,20,266,6495,1256,1664,0,0,0,0
403,7750,16,266,6516,1234,1514,0,0,0,0
404,7803,20,297,6523,1280,1642,0,0,0,0
405,7764,15,374,6480,1284,1658,0,0,0,0
406,7775,17,334,6428,1347,1714,0,0,0,0
407,7802,17,374,6544,1258,1720,0,0,0,0
408,7819,10,229,6861,958,1076,0,0,416,0
409,7805,10,285,6896,909,1029,0,0,581,0
410,7739,11,285,6802,937,1048,0,0,394,0
411,7711,9,254,6830,881,991,0,0,513,0
412,7776,11,187,6840,936,1041,0,0,409,0
413,7804,9,203,6906,898,1004,0,0,490,0
414,7822,12,328,6663,1159,1322,0,0,370,0
415,7759,9,328,6831,928,1016,0,0,474,0
416,7722,9,276,6837,885,995,0,0,417,0
417,7847,9,236,6998,849,973,0,0,569,0
418,7769,9,264,6890,879,967,0,0,539,0
419,7709,15,264,6481,1228,1379,0,0,317,0
420,7728,8,255,6763,965,1068,0,0,406,0
421,7790,6,294,6935,855,962,0,0,480,0
422,7798,11,294,6790,1008,1137,0,0,307,0
423,7755,11,265,6660,1095,1227,0,0,481,0
424,7803,7,265,6808,995,1127,0,0,407,0
425,7752,9,326,6823,929,1034,0,0,486,0
426,7805,8,338,6896,909,1015,0,0,427,0
427,7833,11,352,6785,1048,1183,0,0,475,0
428,7700,12,352,6465,1235,1388,0,0,398,0
429,7808,9,225,6878,930,1044,0,0,534,0
430,7783,8,257,6746,1037,1198,0,0,358,0
431,7745,12,257,6868,877,960,0,0,472,0
432,7843,14,315,6549,1294,1722,0,0,0,0
433,7752,15,315,6471,1281,1626,0,0,0,0
434,7820,20,240,6548,1272,1618,0,0,0,0
435,7752,9,226,6840,912,1009,0,0,515,0
436,7843,14,316,6635,1208,1410,0,0,252,0
437,7743,8,316,6824,919,1051,0,0,597,0
438,7756,9,194,6801,955,1049,0,0,483,0
439,7713,8,243,6813,900,1003,0,0,561,0
440,7810,14,217,6459,1351,1622,0,0,118,0
441,7743,19,258,6299,1444,1787,0,0,51,0
442,7739,11,257,6871,868,973,0,0,537,0
443,7818,8,258,6856,962,1113,0,0,463,0
444,7755,10,205,6757,998,1117,0,0,521,0
445,7821,13,298,6750,1071,1218,0,0,372,0
446,7788,10,298,6844,944,1057,0,0,463,0
447,7770,9,248,6908,862,951,0,0,427,0
448,7767,7,251,7087,680,760,0,0,316,316
449,7750,7,270,6854,896,974,0,0,347,183
450,7779,18,283,6526,1253,1648,0,0,0,0
451,7776,10,314,6693,1083,1405,0,0,0,235
452,7768,12,314,6654,1114,1406,0,0,0,102
453,7766,13,385,6600,1166,1420,0,0,0,204
454,7701,13,292,6401,1300,1622,0,0,0,0
455,7822,14,292,6812,1010,1273,0,0,0,241
456,7796,7,255,6961,835,928,0,0,384,156
457,7775,13,213,6651,1124,1327,0,0,0,281
458,7742,5,213,6981,761,841,0,0,427,232
459,7739,7,255,6832,907,992,0,0,446,0
460,7811,9,263,6870,941,1042,0,0,538,0
461,7817,16,263,6520,1297,1557,0,0,131,0
462,7792,10,190,6930,862,938,0,0,426,0
463,7767,8,246,6926,841,931,0,0,441,0
464,7755,12,260,6721,1034,1130,0,0,318,0
465,7750,6,276,6987,763,823,0,0,338,299
466,7813,10,328,6827,986,1153,0,0,258,247
467,7761,6,328,6950,811,875,0,0,353,214
468,7820,22,264,6512,1308,1624,0,0,0,0
469,7822,16,394,6512,1310,1646,0,0,0,0
470,7773,17,304,6447,1326,1720,0,0,0,0
471,7784,14,285,6681,1103,1439,0,0,0,155
472,7730,13,301,6695,1035,1295,0,0,0,359
473,7740,14,301,6477,1263,1572,0,0,0,0
474,7720,10,313,6687,1033,1143,0,0,453,0
475,7747,7,268,6801,946,1044,0,0,454,0
476,7785,7,268,6820,965,1088,0,0,512,0
477,7760,10,313,6745,1015,1153,0,0,479,0
478,7762,9,240,6759,1003,1093,0,0,457,0
479,7795,12,211,6764,1031,1175,0,0,459,0
480,7708,18,241,6394,1314,1688,0,0,0,0
481,7751,18,286,6472,1279,1662,0,0,0,0
482,7808,18,286,6554,1254,1610,0,0,0,0
483,7725,18,254,6410,1315,1604,0,0,0,0
484,7810,16,281,6596,1214,1630,0,0,0,0
485,7761,16,281,6528,1233,1626,0,0,0,0
486,7738,13,203,6720,1018,1172,0,0,438,0
487,7789,11,317,6821,968,1100,0,0,534,0
488,7756,16,257,6566,1190,1352,0,0,298,0
489,7696,8,317,6814,882,981,0,0,485,0
490,7722,7,300,6751,971,1090,0,0,508,0
491,7737,13,300,6599,1138,1302,0,0,296,0
492,7744,13,236,6754,990,1102,0,0,430,0
493,7843,12,294,6766,1077,1230,0,0,344,0
494,7764,8,294,6876,888,996,0,0,516,0
495,7832,20,225,6584,1248,1620,0,0,0,0
496,7730,15,290,6470,1260,1630,0,0,0,0
497,7746,18,250,6375,1371,1662,0,0,0,0
498,7677,12,296,6657,1020,1166,0,0,460,0
499,7715,10,235,6718,997,1121,0,0,447,0
500,7772,11,236,6815,957,1079,0,0,507,0
501,7756,11,255,6785,971,1073,0,0,489,0
502,7746,9,221,6830,916,1014,0,0,474,0
503,7784,10,228,6857,927,1050,0,0,484,0
504,7808,9,246,6894,914,1042,0,0,418,0
505,7824,8,279,6974,850,965,0,0,537,0
506,7776,8,279,6862,914,1009,0,0,511,0
507,7774,10,199,6825,949,1069,0,0,523,0
508,7804,9,250,6858,946,1068,0,0,388,0
509,7717,7,250,6792,925,1016,0,0,540,0
510,7663,24,247,6235,1428,1726,0,0,0,0
511,7772,14,274,6584,1188,1600,0,0,0,0
512,7750,15,274,6516,1234,1594,0,0,0,0
513,7715,17,248,6354,1361,1696,0,0,0,0
514,7841,19,248,6604,1237,1546,0,0,0,0
515,7800,17,200,6470,1330,1650,0,0,68,0
516,7725,13,272,6428,1297,1512,0,0,160,0
517,7736,7,268,6875,861,948,0,0,494,0
518,7809,9,272,6782,1027,1178,0,0,374,0
519,7727,8,247,6845,882,996,0,0,544,0
520,7757,8,320,6900,857,958,0,0,450,0
521,7796,11,320,6650,1146,1298,0,0,424,0
522,7754,17,289,6488,1266,1630,0,0,0,0
523,7787,16,289,6509,1278,1678,0,0,0,0
524,7722,19,283,6394,1328,1662,0,0,0,0
525,7614,12,296,6653,961,1119,0,0,465,0
526,7782,11,250,6892,890,995,0,0,525,0
527,7777,10,161,6890,887,983,0,0,409,0
528,7708,18,298,6382,1326,1668,0,0,0,0
529,7810,15,298,6594,1216,1592,0,0,0,0
530,7715,16,299,6475,1240,1516,0,0,0,198
531,7780,12,215,6805,975,1228,0,0,0,248
532,7794,8,299,6848,946,1222,0,0,0,350
533,7764,17,205,6613,1151,1520,0,0,0,0
534,7852,16,308,6549,1303,1618,0,0,0,0
535,7817,16,278,6574,1243,1586,0,0,0,0
536,7716,18,308,6347,1369,1766,0,0,0,0
537,7793,10,267,6801,992,1112,0,0,460,0
538,7724,9,267,6760,964,1072,0,0,470,0
